Feature,Instance,LocX,LocY,Checkin
D,2278,718811.4688,693531.6103,8000
D,2279,707068.413,693501.5388,5293
D,2280,718883.3189,693470.3535,8075
D,2281,716506.9036,693470.3535,1034
D,2282,718954.3132,693407.983,23240
D,2283,719168.1489,693376.7977,1107
D,2284,718550.5809,693376.7977,227
D,2285,724821.4293,693346.7262,1413
D,2286,724299.0558,693346.7262,992
D,2287,719168.1489,693346.7262,15949
D,2288,719239.1415,693315.5409,287
D,2289,719690.7473,693284.3557,24768
D,2290,707044.4392,693284.3557,7932
D,2291,706925.4257,693284.3557,12718
D,2292,718787.5186,693223.0989,3370
D,2293,716744.7376,693191.9136,11677
D,2294,718787.5186,693160.7284,431
D,2295,718740.4736,693160.7284,13775
D,2296,718312.783,693098.3578,5166
D,2297,712894.3226,693098.3578,3624
D,2298,717314.4932,693068.2863,3689
D,2299,716411.9398,693068.2863,4708
D,2300,714509.9374,693068.2863,5845
D,2301,716791.7905,693037.1011,955
D,2302,712846.3985,693037.1011,386
D,2303,718621.5772,692974.7305,1630
D,2304,719120.25,692944.659,2584
D,2305,714224.9959,692882.2885,13714
D,2306,726008.8677,692851.1032,7630
D,2307,714035.031,692851.1032,5411
D,2308,718883.3189,692789.8465,5594
D,2309,718859.3689,692789.8465,2139
D,2310,718359.8297,692789.8465,2311
D,2311,717124.5777,692635.0339,10423
D,2312,723562.9063,692603.8486,1164
D,2313,654819.3883,692603.8486,4646
D,2314,739014.2372,692541.4781,528
D,2315,716672.8746,692541.4781,3974
D,2316,715413.4906,692541.4781,981
D,2317,725224.9493,692449.036,5095
D,2318,725747.2823,692387.7793,8147
D,2319,725510.4828,692387.7793,2131
D,2320,724821.4293,692387.7793,7585
D,2321,725866.1078,692356.594,18642
D,2322,739180.7497,692325.4087,1523
D,2323,717219.5358,692325.4087,28914
D,2324,714130.0138,692263.0382,4841
D,2325,739370.3148,692139.4109,13725
D,2326,739322.4969,692109.3394,15133
D,2327,726602.1152,692078.1541,784
D,2328,716934.6592,692015.7836,2123
D,2329,725747.2823,691954.5268,38648
D,2330,725224.9493,691954.5268,2333
D,2331,739180.7497,691923.3415,3862
D,2332,725462.6094,691892.1563,34276
D,2333,724964.2017,691892.1563,4837
D,2334,738349.8722,691830.8995,4904
D,2335,711372.6372,691830.8995,21986
D,2336,739322.4969,691799.7142,799
D,2337,715841.2855,691768.529,15853
D,2338,713773.1827,691768.529,30583
D,2339,714914.6624,691737.3437,6262
D,2340,716435.0392,691706.1584,1979
D,2341,716411.9398,691644.9017,20702
D,2342,714652.8334,691613.7164,30259
D,2343,717980.029,691582.5311,15492
D,2344,716696.829,691582.5311,6558
D,2345,717647.2657,691552.4596,6638
D,2346,726531.1664,691458.9038,7384
D,2347,724346.0789,691397.6471,762
D,2348,722351.2815,691397.6471,11847
D,2349,716862.7973,691397.6471,3225
D,2350,717195.5825,691366.4618,3414
D,2351,724536.7343,691335.2765,4675
D,2352,711467.6413,691335.2765,10702
D,2353,713868.1676,691304.0913,2467
D,2354,717956.0772,691274.0197,17356
D,2355,715318.5181,691274.0197,18611
D,2356,718431.6825,691242.8345,6199
D,2357,726008.8677,691211.6492,2279
D,2358,718288.8318,691180.4639,4612
D,2359,713060.344,691180.4639,6234
D,2360,715223.5448,691056.8366,9066
D,2361,717076.6706,691025.6514,6626
D,2362,726151.6259,690995.5799,6003
D,2363,724346.0789,690995.5799,2850
D,2364,717386.3523,690995.5799,577
D,2365,712917.4288,690964.3946,11375
D,2366,726008.8677,690902.0241,29646
D,2367,724750.4699,690902.0241,1545
D,2368,725059.0974,690840.7673,3029
D,2369,722137.5029,690809.582,5465
D,2370,722945.5659,690778.3968,13738
D,2371,714130.0138,690778.3968,1707
D,2372,716981.7113,690747.2115,2960
D,2373,713868.1676,690747.2115,26827
D,2374,720308.2562,690717.14,1725
D,2375,719571.8603,690717.14,2691
D,2376,714605.7721,690685.9547,5513
D,2377,743496.4579,690654.7694,6093
D,2378,716174.0992,690654.7694,4735
D,2379,742904.0471,690531.1421,5001
D,2380,723420.1171,690499.9569,9335
D,2381,722351.2815,690499.9569,9079
D,2382,721923.7204,690499.9569,6003
D,2383,721544.0333,690499.9569,25766
D,2384,720308.2562,690499.9569,5367
D,2385,722826.7114,690468.7716,30625
D,2386,726483.2971,690407.5148,8579
D,2387,725937.9154,690407.5148,3572
D,2388,725296.7608,690407.5148,8064
D,2389,724536.7343,690407.5148,11605
D,2390,722137.5029,690407.5148,2271
D,2391,721282.35,690407.5148,10174
D,2392,718621.5772,690407.5148,481
D,2393,718145.9794,690407.5148,2693
D,2394,717718.2674,690407.5148,7982
D,2395,720925.7332,690376.3296,14724
D,2396,717695.1705,690376.3296,4488
D,2397,716767.8363,690376.3296,10108
D,2398,716886.7513,690345.1443,7724
D,2399,715175.6301,690313.959,4829
D,2400,718787.5186,690283.8875,7994
D,2401,718787.5186,690283.8875,15398
D,2402,713274.2857,690283.8875,2927
D,2403,716553.9575,690252.7023,4503
D,2404,718051.0287,690221.517,775
D,2405,715247.5021,690221.517,5820
D,2406,722778.8272,690160.2602,2420
D,2407,712941.3908,690160.2602,8999
D,2408,724156.2754,690129.075,11349
D,2409,742809.2928,690097.8897,11577
D,2410,717861.1249,690066.7044,3123
D,2411,724061.3725,690005.4476,10830
D,2412,723586.8468,690005.4476,4033
D,2413,723063.5642,690005.4476,18762
D,2414,722137.5029,690005.4476,1135
D,2415,721544.0333,690005.4476,6021
D,2416,721425.1648,690005.4476,11141
D,2417,721044.6067,690005.4476,11087
D,2418,725937.9154,689943.0771,737
D,2419,725795.1546,689943.0771,646
D,2420,723752.7192,689943.0771,15016
D,2421,723420.1171,689911.8918,23161
D,2422,712727.4431,689911.8918,3796
D,2423,713631.1318,689881.8203,19473
D,2424,711562.6446,689881.8203,9309
D,2425,744895.4218,689850.6351,9680
D,2426,722754.8851,689850.6351,4656
D,2427,716435.0392,689850.6351,2028
D,2428,713583.2106,689850.6351,2203
D,2429,718359.8297,689819.4498,10984
D,2430,724061.3725,689788.2645,4633
D,2431,715199.5874,689788.2645,2859
D,2432,743093.5535,689757.0793,342
D,2433,715770.2726,689757.0793,2939
D,2434,713464.2626,689757.0793,3327
D,2435,743164.4042,689727.0078,10200
D,2436,724940.2639,689727.0078,12054
D,2437,716934.6592,689727.0078,1707
D,2438,716079.1327,689695.8225,4213
D,2439,715294.5609,689695.8225,16284
D,2440,713750.0781,689695.8225,2772
D,2441,744563.4067,689664.6372,21672
D,2442,743045.7503,689664.6372,6093
D,2443,712038.5055,689664.6372,17967
D,2444,720475.0295,689633.452,16703
D,2445,717980.029,689633.452,8718
D,2446,714819.6859,689633.452,2176
D,2447,715841.2855,689603.3805,10693
D,2448,721092.4978,689572.1952,2921
D,2449,720902.6425,689572.1952,3251
D,2450,722826.7114,689541.0099,16497
D,2451,723206.3577,689509.8247,7206
D,2452,721544.0333,689509.8247,5426
D,2453,721282.35,689509.8247,13333
D,2454,718787.5186,689509.8247,10786
D,2455,716245.1097,689478.6394,3118
D,2456,712656.4117,689478.6394,2822
D,2457,711396.6023,689478.6394,9786
D,2458,718051.0287,689417.3826,280
D,2459,716672.8746,689417.3826,8379
D,2460,723538.9657,689386.1974,3352
D,2461,718906.4134,689386.1974,2706
D,2462,719310.989,689324.9406,349
D,2463,717932.1254,689324.9406,17204
D,2464,716553.9575,689324.9406,23450
D,2465,724204.154,689293.7553,3230
D,2466,716791.7905,689293.7553,15104
D,2467,724228.0933,689262.57,2088
D,2468,715009.6382,689262.57,21660
D,2469,715009.6382,689262.57,779
D,2470,713964.0074,689262.57,102
D,2471,446748.818,689262.57,7030
D,2472,711966.6141,689231.3848,4263
D,2473,715342.4752,689200.1995,11623
D,2474,715294.5609,689200.1995,17249
D,2475,713654.2366,689200.1995,5921
D,2476,744089.6931,689170.128,3074
D,2477,743828.5025,689170.128,7371
D,2478,743401.7083,689170.128,473
D,2479,743377.8074,689170.128,11374
D,2480,743496.4579,689107.7575,8971
D,2481,717005.6651,689107.7575,2878
D,2482,715508.4624,689107.7575,2926
D,2483,720475.0295,689015.3154,4773
D,2484,719809.6331,689015.3154,47241
D,2485,719500.8697,689015.3154,16127
D,2486,712394.5329,688984.1302,4521
D,2487,711895.5781,688984.1302,837
D,2488,743401.7083,688952.9449,12607
D,2489,724940.2639,688952.9449,10506
D,2490,724156.2754,688952.9449,852
D,2491,743093.5535,688921.7596,4548
D,2492,726531.1664,688921.7596,10573
D,2493,712584.524,688921.7596,14478
D,2494,743259.1557,688891.6881,15165
D,2495,716577.9121,688891.6881,4450
D,2496,716126.1883,688891.6881,5177
D,2497,718597.6266,688860.5029,8406
D,2498,738065.4991,688829.3176,7322
D,2499,713012.4206,688798.1323,9922
D,2500,711752.6489,688798.1323,6272
D,2501,711705.576,688798.1323,18012
D,2502,712347.4626,688736.8756,612
D,2503,718906.4134,688705.6903,186
D,2504,714272.9144,688705.6903,8432
D,2505,716744.7376,688643.3198,5295
D,2506,716150.1438,688613.2482,542
D,2507,722351.2815,688550.8777,13329
D,2508,720237.27,688550.8777,2971
D,2509,716839.6988,688550.8777,1559
D,2510,726222.577,688519.6924,9675
D,2511,725960.9963,688519.6924,22243
D,2512,719263.0907,688519.6924,13189
D,2513,718692.573,688519.6924,10075
D,2514,717314.4932,688519.6924,1815
D,2515,715461.4044,688519.6924,17639
D,2516,725177.9297,688458.4357,16494
D,2517,724821.4293,688458.4357,17796
D,2518,723159.3301,688458.4357,3631
D,2519,722470.1407,688458.4357,2780
D,2520,720616.9987,688458.4357,521
D,2521,715128.5707,688427.2504,3174
D,2522,713060.344,688427.2504,10060
D,2523,711942.6502,688427.2504,1905
D,2524,744326.1255,688364.8799,2384
D,2525,712513.4916,688303.6231,21183
D,2526,715342.4752,688179.9958,17711
D,2527,742595.8794,688086.44,18933
D,2528,735147.0821,688086.44,14000
D,2529,715461.4044,688086.44,22056
D,2530,725581.4377,688025.1832,9591
D,2531,717980.029,687962.8127,8845
D,2532,715413.4906,687962.8127,5418
D,2533,704951.6825,687962.8127,5889
D,2534,714723.853,687870.3706,17992
D,2535,714700.7503,687870.3706,17878
D,2536,712965.3527,687715.5581,3140
D,2537,717504.4057,687684.3728,11714
D,2538,717386.3523,687684.3728,6400
D,2539,743212.2068,687591.9308,12345
D,2540,714201.0365,687591.9308,574
D,2541,743164.4042,687560.7455,20853
D,2542,724964.2017,687560.7455,3975
D,2543,721235.3149,687560.7455,723
D,2544,718455.6333,687560.7455,10107
D,2545,718122.8834,687560.7455,2720
D,2546,743140.5028,687529.5602,12094
D,2547,722588.9988,687529.5602,17627
D,2548,714890.7045,687529.5602,4844
D,2549,712917.4288,687529.5602,8574
D,2550,738871.6324,687499.4887,838
D,2551,716553.9575,687405.9329,8634
D,2552,711681.6116,687405.9329,1009
D,2553,716577.9121,687313.4909,24370
D,2554,715461.4044,687313.4909,3683
D,2555,713916.0876,687282.3056,4721
D,2556,718550.5809,687251.1204,7299
D,2557,715508.4624,687251.1204,9827
D,2558,738516.3939,687221.0488,5378
D,2559,718906.4134,687221.0488,922
D,2560,715461.4044,687189.8636,24
D,2561,717219.5358,687127.493,20174
D,2562,714391.8543,687127.493,1680
D,2563,718098.9319,687097.4215,13788
D,2564,716910.7053,687097.4215,1978
D,2565,711990.578,687097.4215,3219
D,2566,744611.2037,687066.2363,12614
D,2567,712275.573,687066.2363,6951
D,2568,723895.5044,687003.8657,36
D,2569,722849.7983,687003.8657,2866
D,2570,716198.0546,687003.8657,9836
D,2571,715817.3294,686911.4237,2868
D,2572,718550.5809,686880.2384,1507
D,2573,714890.7045,686880.2384,10770
D,2574,738516.3939,686849.0532,894
D,2575,718550.5809,686818.9817,941
D,2576,737781.1192,686787.7964,5042
D,2577,716910.7053,686664.1691,1733
D,2578,725035.1598,686601.7985,4969
D,2579,738516.3939,686570.6133,2322
D,2580,715365.5767,686570.6133,14975
D,2581,716696.829,686540.5418,10010
D,2582,724109.2515,686509.3565,6984
D,2583,722802.7693,686509.3565,4337
D,2584,724132.336,686446.986,2694
D,2585,717956.0772,686446.986,8108
D,2586,718003.9808,686415.8007,1734
D,2587,737852.0013,686385.7292,996
D,2588,737590.6749,686385.7292,12485
D,2589,735194.9168,686385.7292,5397
D,2590,722968.6526,686385.7292,15389
D,2591,738540.3045,686323.3587,728
D,2592,718597.6266,686323.3587,637
D,2593,718003.9808,686292.1734,6848
D,2594,735100.1015,686262.1019,3849
D,2595,716007.2657,686262.1019,11811
D,2596,718003.9808,686230.9166,4477
D,2597,734981.3678,686199.7314,1920
D,2598,719809.6331,686168.5461,7628
D,2599,734981.3678,686076.1041,67
D,2600,722612.9413,686076.1041,255
D,2601,718003.9808,686076.1041,17207
D,2602,711919.5421,686076.1041,4736
D,2603,716862.7973,686044.9188,12402
D,2604,718550.5809,686013.7335,35606
D,2605,717956.0772,686013.7335,16293
D,2606,719809.6331,685983.662,4371
D,2607,711538.6798,685983.662,4911
D,2608,711491.6061,685983.662,3308
D,2609,711895.5781,685952.4767,1915
D,2610,718550.5809,685921.2915,4457
D,2611,715532.4191,685921.2915,16356
D,2612,712870.3606,685890.1062,1880
D,2613,711919.5421,685828.8494,1476
D,2614,738492.4833,685766.4789,1185
D,2615,717956.0772,685766.4789,14072
D,2616,718550.5809,685705.2221,2113
D,2617,724821.4293,685611.6663,6888
D,2618,724346.0789,685611.6663,1197
D,2619,737306.2838,685580.4811,2032
D,2620,713678.197,685580.4811,13046
D,2621,713773.1827,685550.4096,11938
D,2622,712822.4364,685519.2243,7711
D,2623,711633.6826,685488.039,10333
D,2624,717932.1254,685456.8538,680
D,2625,723515.0251,685395.597,12327
D,2626,717386.3523,685395.597,4483
D,2627,738516.3939,685364.4117,433
D,2628,729760.192,685364.4117,26722
D,2629,717956.0772,685333.2265,197
D,2630,724132.336,685271.9697,8996
D,2631,720403.189,685240.7844,369
D,2632,717386.3523,685240.7844,7113
D,2633,717932.1254,685209.5991,5121
D,2634,724228.0933,685178.4139,2024
D,2635,717956.0772,685085.9718,17246
D,2636,722446.198,685054.7866,6249
D,2637,722256.3642,685054.7866,10708
D,2638,722042.5839,684962.3445,9038
D,2639,721780.9116,684621.5341,1414
D,2640,721757.8226,684621.5341,5630
D,2641,712347.4626,684621.5341,11866
D,2642,731801.6004,684591.4626,5445
D,2643,712252.4656,684529.0921,1656
D,2644,717290.5401,684374.2795,1350
D,2645,721330.2402,684343.0942,5789
D,2646,718597.6266,684343.0942,3410
D,2647,718003.9808,684219.4669,14216
D,2648,711824.5416,684188.2817,4232
D,2649,721330.2402,684158.2102,1312
D,2650,731255.6069,684034.5829,4027
D,2651,713654.2366,684034.5829,762
D,2652,719809.6331,683972.2123,10248
D,2653,721377.275,683909.8418,1781
D,2654,720094.441,683786.2145,4019
D,2655,718003.9808,683786.2145,1996
D,2656,715841.2855,683724.9577,5265
D,2657,721733.8784,683601.3304,8557
D,2658,719381.9808,683570.1451,21236
D,2659,712038.5055,683415.3326,9664
D,2660,715793.3732,683384.1473,21207
D,2661,729712.3356,683352.962,10709
D,2662,729570.4745,683352.962,6148
D,2663,722588.9988,683352.962,776
D,2664,721733.8784,683352.962,2196
D,2665,723396.1762,683322.8905,1605
D,2666,713583.2106,683260.52,1600
D,2667,723942.5291,683168.0779,5385
D,2668,714224.9959,683136.8927,3400
D,2669,737946.7948,683074.5221,5876
D,2670,723063.5642,683074.5221,6779
D,2671,715912.2979,683074.5221,22536
D,2672,719144.1995,683044.4506,4404
D,2673,712109.5407,683044.4506,2883
D,2674,729736.2638,682982.0801,10851
D,2675,723016.536,682982.0801,7955
D,2676,718027.9325,682982.0801,8889
D,2677,729498.6887,682950.8948,1934
D,2678,724322.9948,682950.8948,1404
D,2679,723633.8728,682950.8948,9397
D,2680,721733.8784,682950.8948,16754
D,2681,715841.2855,682889.6381,4045
D,2682,712252.4656,682889.6381,6732
D,2683,718027.9325,682858.4528,4219
D,2684,712394.5329,682858.4528,7252
D,2685,716435.0392,682796.0823,26298
D,2686,718003.9808,682766.0108,5384
D,2687,730923.2137,682642.3834,8375
D,2688,729427.7571,682611.1982,1232
D,2689,724322.9948,682611.1982,6092
D,2690,712038.5055,682611.1982,5754
D,2691,716648.9202,682487.5709,4541
D,2692,731136.8351,682456.3856,9982
D,2693,726079.8196,682456.3856,2798
D,2694,724821.4293,682456.3856,11183
D,2695,724370.0178,682456.3856,1748
D,2696,724251.1775,682456.3856,1994
D,2697,714224.9959,682425.2003,5308
D,2698,724678.6552,682394.0151,5005
D,2699,723254.2401,682363.9436,1148
D,2700,715865.2415,682363.9436,8585
D,2701,729855.0495,682332.7583,16397
D,2702,729451.6859,682332.7583,1437
D,2703,719239.1415,682301.573,2478
D,2704,726055.884,682209.131,3518
D,2705,714224.9959,682209.131,3239
D,2706,712347.4626,682209.131,12094
D,2707,730092.6175,682177.9457,4518
D,2708,722731.798,682177.9457,3105
D,2709,718003.9808,682085.5037,2194
D,2710,729807.1936,682054.3184,5440
D,2711,722802.7693,681991.9479,29814
D,2712,724228.0933,681868.3206,12954
D,2713,729878.9775,681837.1353,2557
D,2714,728525.2654,681775.8785,9964
D,2715,712703.4808,681713.508,2698
D,2716,713417.1966,681682.3227,5965
D,2717,708090.6791,681652.2512,1292
D,2718,712703.4808,681621.066,1742
D,2719,718003.9808,681250.184,14183
D,2720,716269.0649,681187.8135,10666
D,2721,723990.4086,681125.443,3235
D,2722,712656.4117,681125.443,28726
D,2723,712489.5288,681125.443,418
D,2724,707948.5603,681033.0009,16836
D,2725,718003.9808,680940.5589,3972
D,2726,715722.36,680909.3736,6773
D,2727,713607.1712,680785.7463,278
D,2728,707234.5158,680538.4917,1890
D,2729,706973.3737,680321.3086,10007
D,2730,706830.3853,680166.496,2553
D,2731,706236.1514,680136.4245,7183
D,2732,714652.8334,680042.8687,3451
D,2733,715793.3732,680011.6835,15439
D,2734,742690.6354,679950.4267,902
D,2735,716126.1883,679888.0562,11796
D,2736,714557.8548,679888.0562,20043
D,2737,707211.3985,679795.6141,20386
D,2738,707211.3985,679795.6141,2162
D,2739,707139.4779,679795.6141,18874
D,2740,706545.2595,679795.6141,3207
D,2741,713250.3244,679609.6163,6588
D,2742,713036.3823,679548.3595,20995
D,2743,705998.107,679548.3595,7132
D,2744,730923.2137,679301.1049,8107
D,2745,730923.2137,679301.1049,3581
D,2746,716458.9941,679176.3638,3901
D,2747,716269.0649,679176.3638,5232
D,2748,714652.8334,679115.107,1607
D,2749,713322.2081,679052.7365,10402
D,2750,734221.9569,678991.4797,3019
D,2751,732797.8248,678960.2945,26362
D,2752,716055.1771,678960.2945,6751
D,2753,716055.1771,678960.2945,10947
D,2754,734767.8151,678929.1092,2402
D,2755,734292.8601,678867.8524,4624
D,2756,734672.9964,678836.6672,10286
D,2757,734198.0377,678836.6672,546
D,2758,736784.4554,678805.4819,20402
D,2759,734981.3678,678805.4819,8405
D,2760,734578.177,678805.4819,3546
D,2761,733438.5771,678713.0399,13383
D,2762,713274.2857,678681.8546,2121
D,2763,429361.8526,678681.8546,18579
D,2764,732347.569,678619.4841,2645
D,2765,715698.4037,678619.4841,5563
D,2766,714296.018,678589.4125,2316
D,2767,730519.8861,678465.7852,8783
D,2768,429848.7793,678403.4147,2364
D,2769,732940.502,678341.0442,909
D,2770,429703.1422,678248.6021,1906
D,2771,732489.3971,678156.1601,226
D,2772,715151.6726,678124.9748,17344
D,2773,429361.8526,678124.9748,2002
D,2774,429361.8526,678124.9748,6715
D,2775,715413.4906,677908.9055,11363
D,2776,429312.7201,677877.7202,902
D,2777,428849.4595,677815.3497,222
D,2778,429264.4647,677754.0929,4667
D,2779,726887.6157,677568.0951,26164
D,2780,429581.1916,677568.0951,4248
D,2781,429215.3317,677568.0951,11067
D,2782,732110.0458,677475.653,4681
D,2783,429215.3317,677475.653,3498
D,2784,732465.4744,677444.4678,6700
D,2785,737709.3827,677382.0972,9474
D,2786,732299.723,677382.0972,25545
D,2787,730448.1061,677382.0972,973
D,2788,719025.3071,677320.8405,3271
D,2789,429142.5092,677166.0279,6242
D,2790,727267.1328,677073.5858,6862
D,2791,428898.5941,677042.4006,2433
D,2792,730234.4724,676980.03,11671
D,2793,429190.7651,676948.8448,6729
D,2794,708423.7099,676856.4027,4188
D,2795,714676.7919,676795.146,676
D,2796,714700.7503,676732.7754,14581
D,2797,429703.1422,676640.3334,3203
D,2798,730519.8861,676609.1481,3514
D,2799,730258.3996,676609.1481,2702
D,2800,714795.7278,676577.9629,2502
D,2801,727670.5702,676485.5208,6484
D,2802,727623.5602,676485.5208,2898
D,2803,727670.5702,676299.523,1641
D,2804,727148.3213,676268.3377,7631
D,2805,727220.1212,676113.5251,6603
D,2806,429703.1422,676113.5251,10072
D,2807,727932.1134,676021.0831,22412
D,2808,727670.5702,676021.0831,16341
D,2809,726863.6818,675556.6454,599
D,2810,727551.7627,675433.0181,12237
D,2811,727456.8868,675433.0181,114
D,2812,727765.4444,675371.7613,9069
D,2813,727314.999,675371.7613,2070
D,2814,707948.5603,674691.2542,8850
D,2815,569483.5727,674289.187,13127
D,2816,429678.5768,673793.564,6123
D,2817,716269.0649,673607.5662,12214
D,2818,716767.8363,673515.1242,7016
D,2819,715984.1655,673267.8696,5536
D,2820,705998.107,673205.499,500
D,2821,714795.7278,673113.057,126
